unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,Average Price,Return Ratio
1563300000,16-07-2019 18:00,BTC/USD,9679,9770,9562.6,9590.32,1434.74,13898698.67,9650.48,1.103580139
1563296400,16-07-2019 17:00,BTC/USD,9903.47,9917.17,9467.57,9679,4372.69,42009897.31,9741.8025,1.114023319
1563292800,16-07-2019 16:00,BTC/USD,10520.3,10520.3,9828.89,9903.47,3540.74,35509045.72,10193.24,1.165647431
1563289200,16-07-2019 15:00,BTC/USD,10428.79,10584.77,10406.49,10520.3,445.23,4669588.94,10485.0875,1.199021636
1563285600,16-07-2019 14:00,BTC/USD,10407.83,10518.41,10367.29,10428.79,633.2,6614025.95,10430.58,1.192788434
1563282000,16-07-2019 13:00,BTC/USD,10514.71,10557.03,10358,10407.83,681.85,7123675.87,10459.3925,1.196083286
1563278400,16-07-2019 12:00,BTC/USD,10714.33,10724.56,10435.88,10514.71,491.63,5205988.53,10597.37,1.211861696
1563274800,16-07-2019 11:00,BTC/USD,10700.03,10786,10611,10714.33,228.52,2445729.87,10702.84,1.223922712
1563271200,16-07-2019 10:00,BTC/USD,10701.41,10757.89,10636.76,10700.03,247.97,2653983.58,10699.0225,1.223486162
1563267600,16-07-2019 09:00,BTC/USD,10823.68,10882.37,10646.44,10701.41,429.64,4624165.61,10763.475,1.230856624
1563264000,16-07-2019 08:00,BTC/USD,10755.7,10872.53,10730.64,10823.68,259.13,2795816.83,10795.6375,1.234534565
1563260400,16-07-2019 07:00,BTC/USD,10702.23,10820,10514.35,10755.7,820.75,8744303.98,10698.07,1.223377239
1563256800,16-07-2019 06:00,BTC/USD,10782.98,10822.97,10684.78,10702.23,257.62,2770044.2,10748.24,1.229114427
1563253200,16-07-2019 05:00,BTC/USD,10775.98,10826.52,10680.11,10782.98,268.74,2888252.92,10766.3975,1.231190827
1563249600,16-07-2019 04:00,BTC/USD,10730.45,10798.99,10642.88,10775.98,194.31,2081589.18,10737.075,1.227837654
1563246000,16-07-2019 03:00,BTC/USD,10789.54,10865.2,10657.51,10730.45,219.53,2357905.48,10760.675,1.23053643
1563242400,16-07-2019 02:00,BTC/USD,10940.42,10947,10726.48,10789.54,316.22,3423654.27,10850.86,1.240849531
1563238800,16-07-2019 01:00,BTC/USD,10925.06,11042.11,10907.88,10940.42,307.52,3376495.43,10953.8675,1.252628949
1563235200,16-07-2019 00:00,BTC/USD,10850,10971.9,10834.15,10925.06,199.69,2179786.94,10895.2775,1.245928892
