unix,date,symbol,open,high,low,close,Volume_ETH,Volume_USD,Average_Price,Return_Ratio
1583892000,11-03-2020 02:00,ETH/USD,202.39,202.58,200.42,200.5,796.95,160313.63,201.4725,0.274793621
1583895600,11-03-2020 03:00,ETH/USD,200.5,202.21,200.36,201.72,550.85,110689.6,201.1975,0.274418541
1583899200,11-03-2020 04:00,ETH/USD,201.72,202.13,200.8,200.8,147.63,29756.52,201.3625,0.274643589
1583902800,11-03-2020 05:00,ETH/USD,200.8,200.8,198.36,199.24,10817.82,2153538.13,199.8,0.272512454
1583906400,11-03-2020 06:00,ETH/USD,199.24,200.35,198.2,198.2,1563.15,311647.41,198.9975,0.271417904
1583910000,11-03-2020 07:00,ETH/USD,198.2,199.72,197.56,199.05,1229.83,244436.24,198.6325,0.270920071
1583913600,11-03-2020 08:00,ETH/USD,199.05,200.93,197.87,198.71,1705.52,339599.89,199.14,0.271612263
1583917200,11-03-2020 09:00,ETH/USD,198.71,199.01,196.62,197.4,538.81,106409.49,197.935,0.269968732
1583920800,11-03-2020 10:00,ETH/USD,197.4,197.68,194.46,197.22,3099.52,607461.2,196.69,0.268270644
1583924400,11-03-2020 11:00,ETH/USD,197.22,198.55,195.76,196.86,1456.11,286875.29,197.0975,0.268826444
1583928000,11-03-2020 12:00,ETH/USD,196.86,197.61,195.8,196.69,2472.34,486200.56,196.74,0.26833884
1583931600,11-03-2020 13:00,ETH/USD,196.69,198.69,196.58,196.79,3171.6,628184.54,197.1875,0.268949197
1583935200,11-03-2020 14:00,ETH/USD,196.79,197.27,193.37,194.08,2092.53,407111.83,195.3775,0.266480491
1583938800,11-03-2020 15:00,ETH/USD,194.08,194.87,190.4,191.83,3592.21,689743.75,192.795,0.262958151
1583942400,11-03-2020 16:00,ETH/USD,191.83,194.16,191.21,192.08,2830.57,545572.75,192.32,0.262310286
1583946000,11-03-2020 17:00,ETH/USD,192.08,192.08,183,184.21,14218.22,2653696.88,187.8425,0.256203307
1583949600,11-03-2020 18:00,ETH/USD,184.21,190.62,181.72,189.87,10104.16,1879090.4,186.605,0.254515448
1583953200,11-03-2020 19:00,ETH/USD,189.87,191.25,187.33,190.13,2989.4,565484.32,189.645,0.258661784
1583956800,11-03-2020 20:00,ETH/USD,190.13,193.01,189.79,192.76,4128.47,789812.38,191.4225,0.261086163
1583960400,11-03-2020 21:00,ETH/USD,192.76,193.86,188.99,189.42,1912.11,366769.6,191.2575,0.260861115
1583964000,11-03-2020 22:00,ETH/USD,189.42,195.25,188.53,194.49,6299.96,1217488.07,191.9225,0.261768126
1583967600,11-03-2020 23:00,ETH/USD,194.49,196,192.91,194.57,2031.7,394839.77,194.4925,0.265273416
1583971200,12-03-2020 00:00,ETH/USD,194.57,195.57,192.22,193.75,1944.43,377457.01,194.0275,0.26463919
1583974800,12-03-2020 01:00,ETH/USD,193.75,193.84,184.2,184.91,2947.52,555566.42,189.175,0.258020738
1583978400,12-03-2020 02:00,ETH/USD,184.91,187.25,182.48,184.04,3855.09,712802.4,184.67,0.251876251
1583982000,12-03-2020 03:00,ETH/USD,184.04,185.32,182,183.08,2619.54,482404.85,183.61,0.250430489
1583985600,12-03-2020 04:00,ETH/USD,183.08,183.08,179.36,181.61,7679.56,1388411.89,181.7825,0.247937914
1583989200,12-03-2020 05:00,ETH/USD,181.61,182.01,180.1,181.56,3838.22,695572.49,181.32,0.247307098
1583992800,12-03-2020 06:00,ETH/USD,181.56,181.75,171.63,173.45,25224.88,4397945.02,177.0975,0.24154792
1583996400,12-03-2020 07:00,ETH/USD,173.45,173.9,168,171.05,19495.44,3329508.89,171.6,0.234049736
1584000000,12-03-2020 08:00,ETH/USD,171.05,172.35,166.12,169.02,5706.29,966906.68,169.635,0.231369621
1584003600,12-03-2020 09:00,ETH/USD,169.02,169.85,166.55,167.3,6472.51,1090682.44,168.18,0.229385108
1584007200,12-03-2020 10:00,ETH/USD,167.3,168.28,127.48,138.6,38305.91,5732572.83,150.415,0.205154959
1584010800,12-03-2020 11:00,ETH/USD,138.6,150.99,127.2,136.04,31853.42,4376788.5,138.2075,0.18850483
1584014400,12-03-2020 12:00,ETH/USD,136.04,142.34,133.97,136.28,25052.37,3463049.95,137.1575,0.187072707
1584018000,12-03-2020 13:00,ETH/USD,136.28,139.86,125.11,133.91,22778.1,3001899.55,133.79,0.182479686
1584021600,12-03-2020 14:00,ETH/USD,133.91,143.08,132.77,139.73,19195.56,2657648.73,137.3725,0.187365952
1584025200,12-03-2020 15:00,ETH/USD,139.73,141.51,136.49,139.84,9732.62,1358815,139.3925,0.190121083
1584028800,12-03-2020 16:00,ETH/USD,139.84,142.64,134.07,139.21,8718.14,1202542.98,138.94,0.189503906
1584032400,12-03-2020 17:00,ETH/USD,139.21,145.54,138.52,141.88,10182.69,1449683.93,141.2875,0.192705723
1584036000,12-03-2020 18:00,ETH/USD,141.88,142.84,136.91,137.12,8152.97,1138048.39,139.6875,0.190523441
1584039600,12-03-2020 19:00,ETH/USD,137.12,139.66,136.52,137.7,8491.85,1173584.28,137.75,0.187880834
1584043200,12-03-2020 20:00,ETH/USD,137.7,138.75,123.83,128.58,18841.28,2459287.59,132.215,0.180331502
1584046800,12-03-2020 21:00,ETH/USD,128.58,132.3,124.92,130.15,7362.27,944873.15,128.9875,0.17592943
1584050400,12-03-2020 22:00,ETH/USD,130.15,134.33,125.88,127.22,14271.55,1861085.42,129.395,0.17648523
1584054000,12-03-2020 23:00,ETH/USD,127.22,127.22,102.66,109.42,40415.2,4527522.3,116.63,0.159074712
1584057600,13-03-2020 00:00,ETH/USD,109.42,117.01,103.94,106.93,35328.98,3790278.29,109.325,0.149111232
1584061200,13-03-2020 01:00,ETH/USD,106.93,110.13,96.32,99.51,39930.84,4153650.5,103.2225,0.140787872
1584064800,13-03-2020 02:00,ETH/USD,99.51,122.57,88.2,115.78,73497.5,7453060.11,106.515,0.145278599
1584068400,13-03-2020 03:00,ETH/USD,115.78,148.33,114.5,129.06,31309.56,4123847.51,126.9175,0.173106103
1584072000,13-03-2020 04:00,ETH/USD,129.06,129.59,108.57,112.21,16324.47,1954395.67,119.8575,0.163476784
1584075600,13-03-2020 05:00,ETH/USD,112.21,126.97,111.86,117.01,15290.61,1815034.36,117.0125,0.159596414
1584079200,13-03-2020 06:00,ETH/USD,117.01,127.78,113.58,126.81,10312.5,1241232.9,121.295,0.165437428
1584082800,13-03-2020 07:00,ETH/USD,126.81,130,121.19,128.61,11288.14,1411141.38,126.6525,0.172744663
1584086400,13-03-2020 08:00,ETH/USD,128.61,134.96,122.68,126.97,7321.57,942779.81,128.305,0.174998551
1584090000,13-03-2020 09:00,ETH/USD,126.97,137,126.97,134.22,11625.21,1541057.25,131.29,0.179069871
1584093600,13-03-2020 10:00,ETH/USD,134.22,135.63,129.8,132.4,15825.05,2102167.53,133.0125,0.181419233
1584097200,13-03-2020 11:00,ETH/USD,132.4,133.08,125.7,129.11,9556.94,1242868.46,130.0725,0.17740929
1584100800,13-03-2020 12:00,ETH/USD,129.11,134.55,127.08,131.87,12863.39,1687395.04,130.6525,0.178200368
1584104400,13-03-2020 13:00,ETH/USD,131.87,141,129.12,133.46,10900.28,1470829.55,133.8625,0.182578571
1584108000,13-03-2020 14:00,ETH/USD,133.46,137.9,126.06,128.27,8662.43,1154038.02,131.4225,0.179250591
1584111600,13-03-2020 15:00,ETH/USD,128.27,129.46,116.25,125.6,21136.99,2591156.01,124.895,0.170347562
1584115200,13-03-2020 16:00,ETH/USD,125.6,130.14,120.14,124.13,8249.71,1029276.39,125.0025,0.170494185
1584118800,13-03-2020 17:00,ETH/USD,124.13,127.57,121.79,124.6,6575.98,818944.43,124.5225,0.1698395
1584122400,13-03-2020 18:00,ETH/USD,124.6,124.85,115.75,120.11,7866.44,938584.21,121.3275,0.165481756
1584126000,13-03-2020 19:00,ETH/USD,120.11,131.7,117.51,129.37,13058.97,1632783.51,124.6725,0.170044089
1584129600,13-03-2020 20:00,ETH/USD,129.37,131.66,127,129.1,11869.81,1536790.3,129.2825,0.176331789
1584133200,13-03-2020 21:00,ETH/USD,129.1,134.58,128.46,130.57,11044.03,1447023.18,130.6775,0.178234466
1584136800,13-03-2020 22:00,ETH/USD,130.57,134.97,130.34,134.97,3081.14,407059.43,132.7125,0.181010056
1584140400,13-03-2020 23:00,ETH/USD,134.97,139,131.76,135.45,4337.6,586238.51,135.295,0.184532395
1584144000,14-03-2020 00:00,ETH/USD,135.45,135.45,132.12,134.05,2176.86,291683.42,134.2675,0.183130961
1584147600,14-03-2020 01:00,ETH/USD,134.05,135.13,130.46,134.15,2278.66,301273.19,133.4475,0.182012541
1584151200,14-03-2020 02:00,ETH/USD,134.15,134.26,130.92,133.73,3255.73,430653.46,133.265,0.181763625
1584154800,14-03-2020 03:00,ETH/USD,133.73,135.6,132.74,134.11,1027.48,137885.45,134.045,0.182827487
1584158400,14-03-2020 04:00,ETH/USD,134.11,134.11,131,132.58,8981.83,1181826.79,132.95,0.181333988
1584162000,14-03-2020 05:00,ETH/USD,132.58,133.3,130.72,131.4,1729.49,227807.29,132,0.180038258
1584165600,14-03-2020 06:00,ETH/USD,131.4,132.18,130.68,131.34,2117.26,278420.54,131.4,0.179219902
1584169200,14-03-2020 07:00,ETH/USD,131.34,132.89,130.73,132.89,1996.36,262732.86,131.9625,0.179987111
1584172800,14-03-2020 08:00,ETH/USD,132.89,132.89,126.15,128.95,7967.43,1016442.18,130.22,0.177610469
1584176400,14-03-2020 09:00,ETH/USD,128.95,129.25,124.88,126.39,4875.1,616920.96,127.3675,0.17371987
1584180000,14-03-2020 10:00,ETH/USD,126.39,130.25,125.74,129.45,4142.15,531997.97,127.9575,0.174524586
1584183600,14-03-2020 11:00,ETH/USD,129.45,131,128.55,129.59,5532.21,719636.26,129.6475,0.176829622
1584187200,14-03-2020 12:00,ETH/USD,129.59,129.59,126.86,129.13,3025.22,387704.08,128.7925,0.175663465
1584190800,14-03-2020 13:00,ETH/USD,129.13,129.61,125.68,126.38,3417.78,434115,127.7,0.174173375
1584194400,14-03-2020 14:00,ETH/USD,126.38,128.68,126.07,127.65,4331.71,550221.01,127.195,0.173484593
1584198000,14-03-2020 15:00,ETH/USD,127.65,128.71,126.19,127.5,3798.87,484801.59,127.5125,0.173917639
1584201600,14-03-2020 16:00,ETH/USD,127.5,131.02,125.87,128.97,4049.32,520982.14,128.34,0.175046288
1584205200,14-03-2020 17:00,ETH/USD,128.97,128.97,127.18,128.62,1594.12,204191.21,128.435,0.175175861
1584208800,14-03-2020 18:00,ETH/USD,128.62,130.2,128.24,129.1,1440.29,185957.75,129.04,0.176001037
1584212400,14-03-2020 19:00,ETH/USD,129.1,129.85,127.42,127.53,1268.97,163410.41,128.475,0.175230418
1584216000,14-03-2020 20:00,ETH/USD,127.53,128.28,126.21,127.63,1605.41,204140.16,127.4125,0.173781247
1584219600,14-03-2020 21:00,ETH/USD,127.63,127.69,126.12,126.82,1716.54,217920.28,127.065,0.173307282
1584223200,14-03-2020 22:00,ETH/USD,126.82,127,123.03,124.95,4531.26,565250.68,125.45,0.171104542
1584226800,14-03-2020 23:00,ETH/USD,124.95,124.95,120.82,122.43,3855.58,471099.31,123.2875,0.168155051
1584230400,15-03-2020 00:00,ETH/USD,122.43,123.5,120.8,122.79,2828.53,344822.58,122.38,0.166917288
1584234000,15-03-2020 01:00,ETH/USD,122.79,123.04,120.7,120.82,2366.34,287783.89,121.8375,0.166177358
1584237600,15-03-2020 02:00,ETH/USD,120.82,122.39,120.58,121.27,1431.38,173757.53,121.265,0.16539651
1584241200,15-03-2020 03:00,ETH/USD,121.27,121.77,120.59,120.9,418.57,50706.6,121.1325,0.16521579
1584244800,15-03-2020 04:00,ETH/USD,120.9,122.6,120.9,122.21,5572.59,679870.24,121.6525,0.165925032
1584248400,15-03-2020 05:00,ETH/USD,122.21,122.56,121.34,122.39,3850.56,470885.05,122.125,0.166569487
1584252000,15-03-2020 06:00,ETH/USD,122.39,124.01,122.39,123.34,8009.73,985118.78,123.0325,0.16780725
1584255600,15-03-2020 07:00,ETH/USD,123.34,123.92,122.23,123.01,2859.8,352345.43,123.125,0.167933413
1584259200,15-03-2020 08:00,ETH/USD,123.01,123.01,122,122.2,808.99,99044.85,122.555,0.167155975
1584262800,15-03-2020 09:00,ETH/USD,122.2,122.42,121.53,122.17,715.76,87277.71,122.08,0.16650811
1584266400,15-03-2020 10:00,ETH/USD,122.17,127.39,121.84,126.21,4889.05,612666.42,124.4025,0.169675829
1584270000,15-03-2020 11:00,ETH/USD,126.21,126.95,125.63,126.27,2664.46,336471.58,126.265,0.172216141
1584273600,15-03-2020 12:00,ETH/USD,126.27,129.21,123.92,124.54,3781.23,477750.45,125.985,0.171834242
1584277200,15-03-2020 13:00,ETH/USD,124.54,125.87,123.99,124.87,7685.98,957011.74,124.8175,0.170241858
1584280800,15-03-2020 14:00,ETH/USD,124.87,125.57,122.66,123.7,6801.83,840211.56,124.2,0.169399634
1584284400,15-03-2020 15:00,ETH/USD,123.7,124.99,123.01,123.96,5673.39,705488.02,123.915,0.169010915
1584288000,15-03-2020 16:00,ETH/USD,123.96,124.44,122,123.5,4601.63,565218.78,123.475,0.168410787
1584291600,15-03-2020 17:00,ETH/USD,123.5,124.64,122.53,122.74,5969.35,739798.31,123.3525,0.168243706
1584295200,15-03-2020 18:00,ETH/USD,122.74,124.07,122.71,123.21,1758.74,217152.25,123.1825,0.168011839
1584298800,15-03-2020 19:00,ETH/USD,123.21,125,122.97,123.15,2671,331675.64,123.5825,0.168557409
1584302400,15-03-2020 20:00,ETH/USD,123.15,123.23,120,120.09,3715.33,450832.98,121.6175,0.165877294
1584306000,15-03-2020 21:00,ETH/USD,120.09,133.78,120,133.72,32082.29,4092836.48,126.8975,0.173078825
1584309600,15-03-2020 22:00,ETH/USD,133.72,133.72,122,123.6,13845.94,1745179.73,128.26,0.174937174
1584313200,15-03-2020 23:00,ETH/USD,123.6,125.19,122.6,123.55,3399.61,420738.9,123.735,0.168765408
1584316800,16-03-2020 00:00,ETH/USD,123.55,123.55,119.82,121.18,4589.06,556604.38,122.025,0.166433094
1584320400,16-03-2020 01:00,ETH/USD,121.18,122.74,120.58,122.35,1163.15,141966,121.7125,0.166006867
1584324000,16-03-2020 02:00,ETH/USD,122.35,123.81,122.19,123.05,1553.6,190941.99,122.85,0.167558333
1584327600,16-03-2020 03:00,ETH/USD,123.05,123.23,121.56,121.85,1029.77,126218.67,122.4225,0.166975255
1584331200,16-03-2020 04:00,ETH/USD,121.85,121.99,120.83,120.83,893.91,108688.4,121.375,0.165546542
1584334800,16-03-2020 05:00,ETH/USD,120.83,121.39,115.51,116,4458.76,527322.15,118.4325,0.161533189
1584338400,16-03-2020 06:00,ETH/USD,116,116.52,109.61,112.89,11611.89,1301469.94,113.755,0.155153425
1584342000,16-03-2020 07:00,ETH/USD,112.89,112.89,105.73,106.81,18381.51,2004692.06,109.58,0.149459033
1584345600,16-03-2020 08:00,ETH/USD,106.81,111.9,106.81,110.33,6626.6,719304.71,108.9625,0.148616808
1584349200,16-03-2020 09:00,ETH/USD,110.33,111.33,107.32,107.82,9927.85,1089614.41,109.2,0.148940741
1584352800,16-03-2020 10:00,ETH/USD,107.82,108.12,100.66,101.17,16086.12,1673730.14,104.4425,0.142451862
1584356400,16-03-2020 11:00,ETH/USD,101.17,105.48,101.17,104.13,6846.4,711146.17,102.9875,0.140467349
1584360000,16-03-2020 12:00,ETH/USD,104.13,112,101,107.84,20815.27,2210693.55,106.2425,0.144906929
1584363600,16-03-2020 13:00,ETH/USD,107.84,110.55,102.5,109.23,10110.65,1071314.6,107.53,0.146662984
1584367200,16-03-2020 14:00,ETH/USD,109.23,115.56,107.26,111.73,7162.31,796649.15,110.945,0.151320792
1584370800,16-03-2020 15:00,ETH/USD,111.73,115.87,111.41,114.88,8381.1,953500.5,113.4725,0.154768115
1584374400,16-03-2020 16:00,ETH/USD,114.88,115.54,110.61,112.29,12322.38,1387841.57,113.33,0.154573756
1584378000,16-03-2020 17:00,ETH/USD,112.29,114.11,111.41,113.09,3877.29,438561.08,112.725,0.153748581
1584381600,16-03-2020 18:00,ETH/USD,113.09,114.94,112.02,114.13,2621.15,297150.09,113.545,0.154867
1584385200,16-03-2020 19:00,ETH/USD,114.13,114.76,108.83,109.53,6444.37,717169.13,111.8125,0.152503998
1584388800,16-03-2020 20:00,ETH/USD,109.53,111.6,108.01,109.4,4125.97,455565.02,109.635,0.149534049
1584392400,16-03-2020 21:00,ETH/USD,109.4,110.52,108.07,109.94,1495.94,164105.3,109.4825,0.14932605
1584396000,16-03-2020 22:00,ETH/USD,109.94,111.22,107.24,107.9,4162.83,452608.25,109.075,0.14877025
1584399600,16-03-2020 23:00,ETH/USD,107.9,111.25,107.29,111.04,2334.74,256781.01,109.37,0.149172608
1584403200,17-03-2020 00:00,ETH/USD,111.04,112.24,109.68,112.18,2128.95,236173.16,111.285,0.151784527
1584406800,17-03-2020 01:00,ETH/USD,112.18,121.33,112.02,115.7,6363,752431.44,115.3075,0.15727092
1584410400,17-03-2020 02:00,ETH/USD,115.7,117.52,114,117.29,2611.26,303000.63,116.1275,0.15838934
1584414000,17-03-2020 03:00,ETH/USD,117.29,118.54,116.19,118.35,2546.25,299959.93,117.5925,0.160387491
1584417600,17-03-2020 04:00,ETH/USD,118.35,118.35,115.71,116.73,1727.61,201971.5,117.285,0.159968084
1584421200,17-03-2020 05:00,ETH/USD,116.73,117.91,116.73,117.62,1046.14,122787.6,117.2475,0.159916937
1584424800,17-03-2020 06:00,ETH/USD,117.62,118.28,116.27,117.57,1055.68,123466.81,117.435,0.160172673
1584428400,17-03-2020 07:00,ETH/USD,117.57,120.98,117.15,118.64,11728.46,1401029.06,118.585,0.161741188
1584432000,17-03-2020 08:00,ETH/USD,118.64,120.68,116.7,117.39,6462.55,769304.17,118.3525,0.161424075
1584435600,17-03-2020 09:00,ETH/USD,117.39,117.79,114.74,115.75,2577.6,299221.25,116.4175,0.158784878
1584439200,17-03-2020 10:00,ETH/USD,115.75,117.65,115.68,116.68,1899.94,222093.83,116.44,0.158815566
1584442800,17-03-2020 11:00,ETH/USD,116.68,117.6,115.94,116.18,3027.9,352982.32,116.6,0.159033795
1584446400,17-03-2020 12:00,ETH/USD,116.18,118.7,115.22,115.27,1844.38,215118.45,116.3425,0.158682584
1584450000,17-03-2020 13:00,ETH/USD,115.27,117.97,112.88,113.73,3168.49,364627.83,114.9625,0.156800366
1584453600,17-03-2020 14:00,ETH/USD,113.73,116,113.3,115.84,2705.86,311161.49,114.7175,0.156466204
1584457200,17-03-2020 15:00,ETH/USD,115.84,118.32,115.35,118.1,2343.33,274289.66,116.9025,0.159446382
1584460800,17-03-2020 16:00,ETH/USD,118.1,120.48,117.15,117.38,3893.48,461265.66,118.2775,0.161321781
1584464400,17-03-2020 17:00,ETH/USD,117.38,118.8,117.08,118.36,1998.43,235775.68,117.905,0.160813718
1584468000,17-03-2020 18:00,ETH/USD,118.36,119.49,117.9,118.31,1483.84,176088.95,118.515,0.161645713
1584471600,17-03-2020 19:00,ETH/USD,118.31,119.13,117.2,117.88,2106.55,247953.01,118.13,0.161120602
1584475200,17-03-2020 20:00,ETH/USD,117.88,119.72,117.29,119.39,1425.73,168949.6,118.57,0.161720729
1584478800,17-03-2020 21:00,ETH/USD,119.39,120.51,117.23,117.9,3830.16,453714.79,118.7575,0.161976465
1584482400,17-03-2020 22:00,ETH/USD,117.9,118.63,116.95,118.45,899.61,105840.58,117.9825,0.160919423
1584486000,17-03-2020 23:00,ETH/USD,118.45,118.78,115.91,115.91,865.44,101346.18,117.2625,0.159937396
1584489600,18-03-2020 00:00,ETH/USD,115.91,118.35,115.55,116.91,1626.93,189942.64,116.68,0.159142909
1584493200,18-03-2020 01:00,ETH/USD,116.91,117.39,116.6,116.91,370.13,43311.67,116.9525,0.159514579
1584496800,18-03-2020 02:00,ETH/USD,116.91,117.25,116.28,117.14,449.12,52459.27,116.895,0.159436153
1584500400,18-03-2020 03:00,ETH/USD,117.14,118.06,117.14,117.68,886.16,104288.58,117.505,0.160268148
1584504000,18-03-2020 04:00,ETH/USD,117.68,118.01,117.33,117.97,360.43,42358.53,117.7475,0.1605989
1584507600,18-03-2020 05:00,ETH/USD,117.97,118.16,115.44,115.82,1722.21,200994.97,116.8475,0.159371366
1584511200,18-03-2020 06:00,ETH/USD,115.82,116.25,114.2,115.61,3041.81,350450.86,115.47,0.157492558
1584514800,18-03-2020 07:00,ETH/USD,115.61,115.61,111.5,112.52,5555.64,628233.64,113.81,0.155228441
1584518400,18-03-2020 08:00,ETH/USD,112.52,113.7,111.17,113.1,5435.42,611532.05,112.6225,0.153608778
1584522000,18-03-2020 09:00,ETH/USD,113.1,114.26,112.19,112.54,2268.53,256717.26,113.0225,0.154154349
1584525600,18-03-2020 10:00,ETH/USD,112.54,113.29,110.36,111.94,5614.5,629092.59,112.0325,0.152804062
1584529200,18-03-2020 11:00,ETH/USD,111.94,113.47,111.94,113.21,2816.05,317250.53,112.64,0.153632647
1584532800,18-03-2020 12:00,ETH/USD,113.21,113.21,111.6,112.59,1787.02,200637.57,112.6525,0.153649696
1584536400,18-03-2020 13:00,ETH/USD,112.59,117.25,110.11,116.05,7770.42,881670.76,114,0.155487587
1584540000,18-03-2020 14:00,ETH/USD,116.05,117.86,114.67,115.21,3370.9,392297.85,115.9475,0.158143833
1584543600,18-03-2020 15:00,ETH/USD,115.21,117.03,113.92,116.24,2847.94,329011.48,115.6,0.157669868
1584547200,18-03-2020 16:00,ETH/USD,116.24,116.64,113.04,114.03,5703.73,655319.55,114.9875,0.156834464
1584550800,18-03-2020 17:00,ETH/USD,114.03,114.89,113.14,114.76,6196.64,706664.38,114.205,0.155767191
1584554400,18-03-2020 18:00,ETH/USD,114.76,116.1,114.05,115.86,2499.73,287749.2,115.1925,0.157114069
1584558000,18-03-2020 19:00,ETH/USD,115.86,116.53,115.27,116.53,3263.8,378635.92,116.0475,0.158280225
1584561600,18-03-2020 20:00,ETH/USD,116.53,117.59,116.32,116.44,19385.62,2267433.11,116.72,0.159197466
1584565200,18-03-2020 21:00,ETH/USD,116.44,117.18,116.41,116.8,2212.03,258505.4,116.7075,0.159180417
1584568800,18-03-2020 22:00,ETH/USD,116.8,118.09,115.05,116.53,1528.67,177934.5,116.6175,0.159057663
1584572400,18-03-2020 23:00,ETH/USD,116.53,118.73,116.2,118.63,959.5,112832.17,117.5225,0.160292017
1584576000,19-03-2020 00:00,ETH/USD,118.63,120.49,117.55,117.97,5169.52,616483.08,118.66,0.161843483
1584579600,19-03-2020 01:00,ETH/USD,117.97,118.96,117.43,117.58,1879.28,222308.11,117.985,0.160922832
1584583200,19-03-2020 02:00,ETH/USD,117.58,117.89,116.04,116.56,526.16,61572.68,117.0175,0.159603234
1584586800,19-03-2020 03:00,ETH/USD,116.56,116.92,115.78,116.29,333.47,38836.95,116.3875,0.15874396
1584590400,19-03-2020 04:00,ETH/USD,116.29,116.78,115.94,116.53,92.34,10750.67,116.385,0.158740551
1584594000,19-03-2020 05:00,ETH/USD,116.53,118.23,116.53,117.81,424.42,49968.84,117.275,0.159954445
1584597600,19-03-2020 06:00,ETH/USD,117.81,118.52,117.39,117.44,407.31,48090.95,117.79,0.160656867
1584601200,19-03-2020 07:00,ETH/USD,117.44,120.35,117.44,119.25,2220.01,265170.82,118.62,0.161788926
1584604800,19-03-2020 08:00,ETH/USD,119.25,120.4,118.61,119.43,2095.03,250359.11,119.4225,0.162883476
1584608400,19-03-2020 09:00,ETH/USD,119.43,124.88,119.11,124.38,8106.59,993464.24,121.95,0.1663308
1584612000,19-03-2020 10:00,ETH/USD,124.38,125.68,122.73,123.67,11749.03,1458694.93,124.115,0.1692837
1584615600,19-03-2020 11:00,ETH/USD,123.67,124.8,123.37,124.47,3573.41,443983.54,124.0775,0.169232553
1584619200,19-03-2020 12:00,ETH/USD,124.47,130,124.47,129.29,20593.1,2639956.16,127.0575,0.173297053
1584622800,19-03-2020 13:00,ETH/USD,129.29,129.94,124.28,127.03,10153.59,1291722.55,127.635,0.17408472
1584626400,19-03-2020 14:00,ETH/USD,127.03,128.21,125.64,126.8,2841.13,360846.63,126.92,0.173109513
1584630000,19-03-2020 15:00,ETH/USD,126.8,129.22,126.53,128.85,8935.27,1146513.35,127.85,0.174377964
1584633600,19-03-2020 16:00,ETH/USD,128.85,142.23,127.05,136.07,16192.63,2191212.18,133.55,0.182152344
1584637200,19-03-2020 17:00,ETH/USD,136.07,140.23,134.52,138.92,10018.17,1369269.82,137.435,0.187451197
1584640800,19-03-2020 18:00,ETH/USD,138.92,139.3,134.61,135.11,6898.86,946467.73,136.985,0.18683743
1584644400,19-03-2020 19:00,ETH/USD,135.11,136.91,133.1,136.73,4501.82,609107.2,135.4625,0.184760853
1584648000,19-03-2020 20:00,ETH/USD,136.73,137.51,135.54,137.51,1302.14,177940.82,136.8225,0.186615792
1584651600,19-03-2020 21:00,ETH/USD,137.51,138.2,136.26,138.19,1753.33,240796.34,137.54,0.187594409
1584655200,19-03-2020 22:00,ETH/USD,138.19,144.87,138.07,140.52,5557.28,781705.12,140.4125,0.191512287
1584658800,19-03-2020 23:00,ETH/USD,140.52,141.64,136.54,136.75,2326.25,321387.43,138.8625,0.189398202
1584662400,20-03-2020 00:00,ETH/USD,136.75,140.18,136.75,138.12,2666.2,369611.87,137.95,0.188153619
1584666000,20-03-2020 01:00,ETH/USD,138.12,138.48,133.9,136.22,2085.68,284097.38,136.68,0.186421433
1584669600,20-03-2020 02:00,ETH/USD,136.22,137.24,135.65,136.07,546.72,74553.73,136.295,0.185896321
1584673200,20-03-2020 03:00,ETH/USD,136.07,136.07,134.18,134.82,873.06,117742.75,135.285,0.184518756
1584676800,20-03-2020 04:00,ETH/USD,134.82,137.75,133.91,136.94,1134.51,154382.36,135.855,0.185296194
1584680400,20-03-2020 05:00,ETH/USD,136.94,139.28,136.71,137.73,1305.88,180160.96,137.665,0.1877649
1584684000,20-03-2020 06:00,ETH/USD,137.73,138.22,136.21,137.95,2592.02,355402.5,137.5275,0.18757736
1584687600,20-03-2020 07:00,ETH/USD,137.95,140.95,137.33,139.65,4808.78,668799.48,138.97,0.189544824
1584691200,20-03-2020 08:00,ETH/USD,139.65,152.83,139.65,147.05,16222.85,2372663.96,144.795,0.197489694
1584694800,20-03-2020 09:00,ETH/USD,147.05,150.45,146.01,150.13,14221.29,2112395.98,148.41,0.202420287
1584698400,20-03-2020 10:00,ETH/USD,150.13,153.48,147.9,151.5,12407.83,1871164.94,150.7525,0.205615284
1584702000,20-03-2020 11:00,ETH/USD,151.5,152.34,143.09,146.31,12782.47,1876194.83,148.31,0.202283894
1584705600,20-03-2020 12:00,ETH/USD,146.31,146.96,142.89,144.07,5041.28,729030.27,145.0575,0.197847724
1584709200,20-03-2020 13:00,ETH/USD,144.07,144.29,136.8,140.36,6167.5,867664.09,141.38,0.192831886
1584712800,20-03-2020 14:00,ETH/USD,140.36,145.69,140.04,144.21,10248.97,1474704.07,142.575,0.194461778
1584716400,20-03-2020 15:00,ETH/USD,144.21,145.01,140.89,143.16,2445.01,350117.29,143.3175,0.195474493
1584720000,20-03-2020 16:00,ETH/USD,143.16,145.2,136.18,139.16,5970.11,833894.01,140.925,0.192211299
1584723600,20-03-2020 17:00,ETH/USD,139.16,140.35,137.14,139.14,1486.71,206380.51,138.9475,0.189514135
1584727200,20-03-2020 18:00,ETH/USD,139.14,139.18,130.66,130.68,7048.66,950954.27,134.915,0.184014103
1584730800,20-03-2020 19:00,ETH/USD,130.68,134.43,130.32,131.64,3048.02,403819.07,131.7675,0.179721145
